error_x0_a,error_x0_b,error_x0_c,error_polytope,net_prob_x0,net_class_x0,net_approx_prob_x0,net_approx_class_x0,net_prob_x_opt,net_class_x_opt,net_logits_x_opt,net_approx_prob_x_opt,net_approx_class_x_opt,net_approx_logits_x_opt
0.00005207,0.00005207,0.00005207,0.00005207,0.99999697,1,0.99998549,1,0.99999697,1,"[6.996307352211548e-12, 0.999996967959206, 6.6767681728037e-08, 5.433204151028228e-09, 9.888135467207092e-09, 7.552958853451648e-09, 5.3202061367299114e-08, 2.647437846467379e-06, 2.4110376397191975e-07, 6.481456715720984e-10]",0.99998549,1,"[4.549889768627842e-13, 0.9999854936668926, 3.028101866996705e-09, 1.326940935585175e-11, 4.960214998952931e-11, 2.0233013252782536e-10, 3.539025337202072e-09, 1.4499001604580112e-05, 4.98592973728499e-10, 1.2593199972792714e-13]"
0.00002385,0.00002385,0.00002385,6.12422734,0.99999870,1,0.99999934,1,0.99997075,1,"[3.456791146557732e-14, 0.9999707529584083, 8.64768896826283e-09, 4.46993227107049e-06, 1.1164758983216648e-08, 1.5282697850098243e-11, 1.4631697400297143e-09, 3.6852964418708676e-08, 2.4671535663254402e-05, 4.7429757960597024e-08]",1.00000000,1,"[8.301113313322022e-19, 0.9999999992465325, 2.05972563380827e-12, 3.8524683639658373e-10, 1.8225526279063103e-11, 1.2551753703929962e-15, 2.0352524523066796e-13, 3.450488006189396e-10, 2.6232714582968405e-12, 5.835794527453469e-14]"
0.00020334,0.00020334,0.00020334,0.00020334,0.99998497,1,0.99999528,1,0.99998497,1,"[1.572064266478382e-12, 0.9999849743165121, 3.336879281539501e-08, 2.501448160988392e-10, 1.272189822014306e-07, 1.3686189060133435e-11, 1.5874198543272523e-10, 1.3023958239975513e-05, 1.7079364377589673e-06, 1.3277688980315452e-07]",0.99999528,1,"[3.7461721070789965e-14, 0.9999952804987874, 3.0157556685227106e-10, 3.2854789324813884e-11, 3.24235213381517e-08, 2.3083746952283465e-12, 2.670185358407878e-11, 4.682223042301705e-06, 4.1460366030047845e-09, 3.451343223149727e-10]"
0.00013090,0.00013090,0.00013090,0.00013090,0.99999401,1,0.99999966,1,0.99999401,1,"[1.6190976064585638e-11, 0.9999940073696308, 2.4598620663514176e-08, 9.317225728575665e-08, 2.289813490282017e-06, 5.809483735087222e-11, 9.509499680143996e-09, 4.3191491065791514e-07, 3.035135375007735e-06, 1.0841193001271308e-07]",0.99999966,1,"[2.2600762320222323e-12, 0.999999664165204, 6.70051852661436e-11, 6.410343908475365e-11, 3.2613702856402086e-09, 9.334416229424467e-15, 2.9434076588209345e-11, 3.3236931099601137e-07, 2.88707659490458e-11, 1.2431753142753982e-11]"
0.00000070,0.00000070,0.00000070,6.19546966,0.99999997,1,1.00000000,1,0.84073486,1,"[1.429451574270432e-07, 0.8407348641502548, 0.0006740709320487119, 0.15165378702966537, 7.155689401945203e-08, 2.672522023321019e-05, 5.473121512464583e-08, 0.004375671940613199, 0.002259059219829468, 0.00027555227408883516]",0.99970598,1,"[1.475567545266603e-13, 0.9997059808427564, 1.0868685694604876e-07, 0.0002935683491413445, 3.553617484499695e-14, 2.8257545331367886e-08, 2.772875924908746e-12, 3.084371916822424e-07, 5.301465305049456e-09, 1.220869943406208e-10]"
0.00073055,0.00073055,0.00073055,0.00073055,0.99993649,1,0.99996122,1,0.99993649,1,"[3.746317495351891e-09, 0.999936493985302, 1.3405063665600486e-10, 8.728270817694994e-09, 4.521226780575338e-06, 3.6567222320582933e-09, 3.579394891241266e-08, 5.7818712989277225e-05, 8.855465340201063e-07, 2.2846908366312075e-07]",0.99996122,1,"[1.1806483754945737e-08, 0.999961216824524, 7.897578695656075e-12, 1.4587116868354154e-10, 1.8764828629153082e-08, 3.6733422701712717e-11, 9.837143585397997e-10, 3.8749187017822775e-05, 2.1127312319481707e-09, 1.3019782039624064e-10]"
0.00053747,0.00053747,0.00053747,0.00053747,0.99995993,1,0.99999761,1,0.99995993,1,"[2.911835664051798e-12, 0.9999599304650909, 3.026705562509646e-08, 1.696168479750235e-07, 4.389518588152693e-07, 9.845192410284117e-11, 1.9371846806746596e-10, 3.803008530829796e-05, 2.362622986749445e-07, 1.1640564576157742e-06]",0.99999761,1,"[2.8269783535685897e-15, 0.9999976127518129, 3.395171501007651e-11, 2.6334053290322065e-10, 5.808210954550869e-09, 9.56886586962969e-13, 9.351936687528595e-12, 2.3802627223110313e-06, 1.7273049282248957e-10, 6.969195829350977e-10]"
0.00010373,0.00010373,0.00010373,6.01900384,0.99999491,1,0.99999989,1,0.96698681,1,"[4.040848416260062e-10, 0.9669868097451725, 0.00013410089491905665, 7.505357011402992e-05, 2.651558721398558e-07, 1.0591365762921372e-08, 7.92477650150781e-08, 3.930909968662169e-06, 0.032799403439472755, 3.4604126537827213e-07]",0.99999989,1,"[1.0695733113523343e-13, 0.9999998897100681, 2.6398495194628323e-09, 4.493371397401118e-10, 2.267119417393914e-11, 2.0715185272869387e-12, 4.578215463055856e-11, 1.0519825977288077e-07, 1.9313938805962576e-09, 4.597732839596699e-13]"
0.00002416,0.00002416,0.00002416,5.79484993,0.99999880,1,0.99999996,1,0.92442759,1,"[1.8685304364042635e-09, 0.9244275889562874, 0.07448538263246132, 3.988211072883867e-06, 0.00038619981043093346, 3.5775663930788906e-08, 8.420100983017542e-06, 0.0006867702869346098, 1.582469144885848e-06, 2.988849066488555e-08]",0.99998988,1,"[3.618954411662365e-15, 0.999989883854419, 9.313001919462936e-06, 4.238902314792983e-08, 1.0728524409588037e-11, 2.6909480571292092e-12, 2.418513786442573e-11, 7.607103347771148e-07, 6.528792977675378e-12, 1.6683734119486656e-13]"
0.00346302,0.00346302,0.00346302,0.00346302,0.99983180,1,0.99995872,1,0.99983180,1,"[1.0971552812190485e-10, 0.9998318021850068, 1.7334522668331124e-07, 3.23285031380675e-07, 8.117231335332416e-06, 6.151775485610407e-13, 2.527296564677567e-10, 8.762030009849676e-06, 0.00015074769478156644, 7.386554815716965e-08]",0.99995872,1,"[4.766117159536209e-11, 0.9999587171016152, 2.277458320635476e-11, 3.4604221310461255e-09, 5.725819231364588e-08, 2.3855334212751284e-16, 7.083636496187743e-13, 4.1221405952324596e-05, 6.645628893908336e-10, 3.8110818979278395e-11]"
0.00058908,0.00058908,0.00058908,0.00058908,0.99995768,1,0.99998951,1,0.99995768,1,"[2.5623120241440507e-09, 0.9999576831267079, 2.1964539796257515e-10, 4.463336676599375e-08, 2.0129104098681234e-06, 4.1398875552033054e-10, 4.6906053371211175e-09, 3.044330203801989e-05, 8.95129072037815e-06, 8.568502054035297e-07]",0.99998951,1,"[3.1909249869149646e-09, 0.999989505175228, 3.5223712672231387e-12, 7.899320561627068e-10, 1.4192701191718518e-08, 3.0810991503451253e-13, 3.3797734453581244e-11, 1.0472340010235193e-05, 4.043267799016095e-09, 2.3030727010736478e-10]"
0.00002959,0.00002959,0.00002959,6.22931356,0.99999850,1,0.99999980,1,0.99995189,1,"[9.026987992443839e-13, 0.9999518936947335, 2.4511655225134377e-08, 2.0486525958072917e-07, 8.3729323233295e-08, 1.6443475816013935e-08, 4.468664951497975e-09, 1.9169719816342795e-05, 2.84420521372433e-05, 1.6051403153450266e-07]",0.99999865,1,"[7.554641465939875e-16, 0.9999986544998769, 1.0763757488542426e-12, 4.529650932936359e-12, 4.889175927274141e-11, 1.4836955845382043e-14, 2.1508813240090515e-13, 1.3454334939262927e-06, 2.2283730723244765e-12, 9.672547301790396e-12]"
0.00001300,0.00001300,0.00001300,5.91668461,0.99999934,1,0.99999990,1,0.45718664,1,"[0.0008400651637899039, 0.4571866393195589, 0.2499854417607667, 0.23640300394256883, 1.063818629588075e-05, 0.00031244111544864495, 0.0001237745625405527, 0.04287136101701176, 0.012208948676474221, 5.768625554462645e-05]",0.99996282,1,"[1.1521955118223829e-12, 0.9999628166036043, 1.1931243114287857e-06, 1.7447151271972305e-05, 1.2091739719966582e-15, 2.4352334045001627e-09, 2.7504728063825574e-11, 1.8540366576114914e-05, 2.900691126205312e-10, 2.756740437172646e-13]"
0.00003234,0.00003234,0.00003234,0.00003234,0.99999825,1,0.99999761,1,0.99999825,1,"[2.1969511309570733e-12, 0.9999982522015921, 4.400888707335322e-10, 2.072433532634696e-08, 8.624244543779015e-07, 3.1199636755960254e-14, 7.67733573590039e-12, 6.729657149126545e-07, 1.1221071208817269e-07, 7.902319679135023e-08]",0.99999761,1,"[1.3596239858925798e-12, 0.9999976088509459, 6.568584232360925e-13, 1.1085079695123874e-10, 8.977598790569673e-09, 9.520374620299917e-18, 3.0318093545377983e-14, 2.3819874051482644e-06, 5.3000951640612655e-12, 6.585253595900878e-11]"
0.00000332,0.00000332,0.00000332,0.00000332,0.99999987,1,1.00000000,1,0.99999987,1,"[1.0083834274383221e-14, 0.9999998660658473, 9.183122433948669e-11, 1.5185646282643614e-09, 4.750869771453005e-09, 1.4639240085653355e-14, 7.59000717631484e-13, 3.604236567323937e-08, 8.855357114913036e-09, 8.267438072022602e-08]",1.00000000,1,"[7.8981718681593e-18, 0.9999999996965201, 2.0604084340508043e-13, 2.753445812898278e-12, 3.884775728401837e-11, 1.2894180751269589e-17, 1.3205255726092738e-15, 2.5241230650551927e-10, 7.136642320246372e-14, 9.187774517932616e-12]"
0.00006829,0.00006829,0.00006829,5.79250531,0.99999584,1,0.99998869,1,0.99697727,1,"[3.105292044284739e-10, 0.9969772728489679, 0.0009864731048788427, 5.968282373673179e-07, 4.686082296777375e-06, 2.2014290335849408e-08, 4.1042826591141755e-06, 0.00044884014615807896, 0.001578004366671646, 1.5310839905264287e-11]",0.99996576,1,"[1.0720295823814384e-13, 0.9999657600997373, 2.835684966675668e-05, 3.2865567392948e-11, 2.5701592041367077e-11, 4.868542947221263e-11, 3.647669465034812e-08, 5.763577315266021e-06, 8.288922643714469e-08, 1.1375150644928175e-18]"
0.00000125,0.00000125,0.00000125,0.00000125,0.99999995,1,1.00000000,1,0.99999995,1,"[9.954537229375e-17, 0.999999949612821, 4.570960975641235e-12, 3.1631919469739735e-09, 7.172527154163988e-09, 7.666321657958053e-12, 7.089584980867081e-10, 6.64802144055224e-10, 3.85997946890239e-08, 6.566716396564129e-11]",1.00000000,1,"[3.555118740419094e-19, 0.9999999978784186, 1.10602835484115e-14, 1.0863953884726575e-11, 2.0925968691564924e-09, 1.4756049709218215e-14, 4.944381515975382e-12, 5.479247224733462e-12, 7.58558224170942e-12, 8.57808482583625e-14]"
0.00008916,0.00008916,0.00008916,0.00008916,0.99999438,1,0.99999251,1,0.99999438,1,"[2.5900733200559764e-11, 0.9999943820241592, 1.5244692018712376e-09, 2.6388923250966327e-11, 3.0024066667150577e-06, 1.3480479583626821e-11, 4.2413354412600245e-09, 2.6063775952589484e-06, 3.332145170257066e-09, 2.7858848611294724e-11]",0.99999251,1,"[2.1079004556645002e-11, 0.9999925111117477, 1.260810311850739e-10, 2.7386958359397644e-13, 4.6653070343010025e-08, 3.404885189014764e-13, 4.464345478065593e-10, 7.441635819156638e-06, 5.148483874837751e-12, 5.583096964661294e-15]"
0.00001616,0.00001616,0.00001616,6.45341943,0.99999924,1,1.00000000,1,0.99999793,1,"[4.4300201746939666e-13, 0.9999979321143209, 8.166690197299365e-08, 1.4194393492383043e-06, 1.7916191755643821e-10, 1.9432327566106496e-08, 3.493068589169617e-09, 4.980474615372652e-07, 4.554074002933536e-08, 8.622530992191557e-11]",1.00000000,1,"[9.964601638015121e-17, 0.9999999984165862, 1.247451080587677e-11, 1.1476939832429566e-09, 2.379967944257939e-13, 3.0821582103792425e-13, 8.106707750282782e-14, 4.224394324324776e-10, 1.7001111619512334e-13, 8.633052398653624e-15]"
0.00233328,0.00233328,0.00233328,5.67490206,0.99983610,1,0.99992745,1,0.99293315,1,"[2.8724900031423192e-11, 0.9929331475636043, 5.239468188259824e-09, 6.352116449369818e-05, 1.9391037188532643e-09, 8.046809894964531e-13, 1.1829013866952908e-13, 0.0007505813774747377, 8.373899546616896e-05, 0.006169003690741171]",0.99987648,1,"[5.306227581042297e-16, 0.9998764795317073, 4.8689926604549985e-14, 1.1011464947213979e-10, 1.635031749185181e-14, 2.390947112925837e-19, 1.4089830447332205e-19, 0.00012352032217416136, 1.2184048023212282e-13, 3.581647770715197e-11]"
0.00043650,0.00043650,0.00043650,6.59133611,0.99996830,1,0.99999647,1,0.99999166,1,"[3.866234457444364e-15, 0.9999916647094923, 1.9735086528139813e-10, 6.761350429476044e-08, 3.3728571866192766e-10, 1.4419855493862119e-10, 9.282192010337302e-13, 8.186364523699865e-06, 6.688608562615416e-08, 1.374662686474408e-08]",0.99999999,1,"[1.3213554099968017e-19, 0.9999999923812882, 7.426037014673175e-14, 3.1610838458702605e-10, 5.1218640725316696e-14, 3.66186249813206e-15, 1.0073229462774792e-17, 7.30211972933487e-09, 1.0086188490282469e-13, 2.537974066005162e-13]"
0.00002770,0.00002770,0.00002770,0.00002770,0.99999878,1,0.99999976,1,0.99999878,1,"[1.201306695341786e-12, 0.9999987816150585, 9.851548203978226e-10, 5.6677870211019106e-08, 3.087787768812263e-08, 2.2666041741928357e-14, 1.846415649634295e-12, 4.9679192471209305e-08, 9.620166584594588e-07, 1.181451176974492e-07]",0.99999976,1,"[1.3425850184008122e-12, 0.9999997629247781, 3.7385664206302665e-13, 2.5466418915429124e-09, 7.326076449902225e-10, 2.5704999703544574e-16, 9.970325383626722e-15, 2.3325488321761968e-07, 7.976392265053147e-11, 4.595984018455267e-10]"
0.00000396,0.00000396,0.00000396,6.05954297,0.99999980,1,0.99999999,1,0.94449940,1,"[2.8102274152226744e-07, 0.9444994033759111, 0.0004256828331121797, 0.01496773652494585, 4.4296626237761975e-05, 0.00011723005488197901, 0.0008222510708925491, 0.0004316460352445932, 0.03851915216143158, 0.0001723202946006866]",0.99999624,1,"[5.604899313498359e-12, 0.9999962367761194, 2.8435282603104406e-08, 1.0553339728681402e-07, 9.33933550313927e-11, 9.121480243957536e-09, 2.131867958686074e-08, 3.596661849609812e-06, 2.034136309326605e-09, 2.005654626276127e-11]"
0.00028592,0.00028592,0.00028592,0.00028592,0.99998121,1,0.99999932,1,0.99998121,1,"[5.179828900280148e-12, 0.9999812143599077, 4.424194789089892e-09, 6.98208063706702e-08, 4.648736031413536e-07, 4.364759028335879e-10, 2.2794008155268781e-10, 1.4982654963084076e-05, 1.014510974882804e-06, 2.248685954403285e-06]",0.99999932,1,"[2.0570741046105463e-13, 0.999999320097952, 1.7702079829878707e-11, 2.0605220751404475e-09, 2.841829067389284e-08, 6.965819572703163e-12, 1.9555034040896948e-11, 6.382438617311385e-07, 5.051433024909516e-09, 6.083512108181863e-09]"
0.00008485,0.00008485,0.00008485,0.00008485,0.99999607,1,0.99995781,1,0.99999607,1,"[4.098669628277904e-12, 0.9999960734823236, 1.5459691317204763e-07, 4.086655286530286e-09, 1.3168279223352348e-09, 1.2388898209536453e-10, 3.101930502878544e-10, 3.648780482605896e-06, 1.162458610698006e-07, 1.0527555124010196e-09]",0.99995781,1,"[7.179958549855632e-13, 0.9999578101600319, 1.965034547095683e-09, 3.43966174075027e-11, 4.4653759658396304e-12, 2.7035814083622985e-12, 6.291443644767518e-12, 4.218768017252567e-05, 1.4559701850485158e-10, 5.889409313364301e-13]"
0.00000230,0.00000230,0.00000230,0.00000230,0.99999991,1,1.00000000,1,0.99999991,1,"[4.231603563442944e-14, 0.9999999070591641, 2.3514615505008464e-10, 2.754024923239238e-08, 7.988095493721994e-09, 2.327352538501431e-11, 2.1654137178660289e-10, 2.2241913331069227e-08, 2.651326742389664e-08, 8.182307052217365e-09]",1.00000000,1,"[4.3229355551214525e-17, 0.9999999982503063, 2.512814396982122e-13, 1.1459395041805073e-11, 1.5117707188768628e-09, 9.251460747990594e-15, 8.210933781820363e-13, 2.1692605305750377e-10, 1.613768713243364e-12, 6.84195466859549e-12]"
0.00481642,0.00481642,0.00481642,0.00481642,0.99956973,1,0.99887622,1,0.99956973,1,"[0.000295981356189532, 0.9995697258402911, 3.2639585463504995e-06, 7.29693886424182e-08, 1.2744482715493523e-09, 3.082480896486821e-09, 3.1924887841125943e-06, 6.894171809293593e-07, 0.00012649628963211045, 5.733230579237086e-07]",0.99887622,1,"[0.0011011874107521124, 0.998876218899288, 3.921297230074876e-09, 1.7784027561472042e-08, 1.2407441509606601e-08, 4.202992594243134e-10, 7.902330981639865e-08, 4.651849588669479e-07, 5.027878659652791e-06, 1.6987069966198476e-05]"
0.00000893,0.00000893,0.00000893,6.27147744,0.99999953,1,0.99999980,1,0.99592427,1,"[7.263792388920634e-08, 0.9959242719447841, 0.0031357477660920083, 4.0283836701496865e-05, 7.0592419214839765e-09, 0.0004600949072852166, 0.00010122168618369107, 0.000333531116810073, 4.766393757406386e-06, 2.65122022536124e-09]",0.99992631,1,"[7.813143800040109e-12, 0.9999263130056723, 3.296126503079064e-07, 7.975981601868341e-10, 3.2325761245321786e-12, 2.952724248219617e-08, 2.8462435200872153e-08, 7.329857884360268e-05, 4.49249915633527e-12, 1.966467647068066e-14]"
0.00002161,0.00002161,0.00002161,5.96860678,0.99999874,1,0.99999994,1,0.99999582,1,"[2.018332275661396e-13, 0.9999958151982942, 6.376971418276655e-08, 8.838585587680594e-07, 2.1432268818827667e-07, 1.497395792360999e-08, 4.277718265438917e-07, 1.6753847119418706e-06, 8.997915481616233e-07, 4.928498063695455e-09]",1.00000000,1,"[5.536839553813931e-20, 0.9999999991512645, 7.098146546976318e-10, 1.0319232625657736e-10, 1.2930124867773978e-13, 6.721938481220411e-14, 9.554766135664387e-12, 2.580369418550195e-11, 1.734671400758768e-13, 1.004840417389237e-16]"
0.00003016,0.00003016,0.00003016,6.06329904,0.99999835,1,0.99999933,1,0.74238240,1,"[3.485795505335951e-10, 0.7423823958780909, 0.08584578151916117, 8.755238710923718e-07, 7.104037446378821e-10, 4.0367224410559046e-05, 7.928861263558626e-07, 0.17172978495693839, 9.3132241371432e-10, 2.109579311580833e-11]",0.97861250,1,"[1.262301226857757e-13, 0.9786125037863456, 5.8390697414465156e-05, 3.7861660162327825e-09, 3.5672912496846976e-16, 3.1247827687140007e-07, 8.127019075998685e-11, 0.021328789170382684, 1.6049932295965123e-14, 1.6685321867294238e-15]"
0.00010202,0.00010202,0.00010202,5.71157951,0.99999423,1,0.99999109,1,0.90234046,1,"[7.881979675153852e-05, 0.9023404564376375, 0.0925029215131168, 3.185218289319346e-07, 0.0025802284524445536, 3.5020162631622645e-11, 4.368141159899821e-08, 0.002458967307268875, 3.77897415565623e-05, 4.545129632831012e-07]",0.99992385,1,"[2.1437092406584656e-06, 0.9999238462324778, 5.693753489545648e-07, 1.7515309530461164e-08, 1.0672004761665635e-11, 2.434709695229334e-15, 7.693429215687823e-14, 7.341916139431226e-05, 3.94534351548992e-09, 5.0133918771436975e-11]"
0.00001059,0.00001059,0.00001059,6.11413964,0.99999944,1,0.99999950,1,0.96292013,1,"[1.1911431357790924e-08, 0.9629201332974106, 3.355265155750171e-05, 0.001318250664484921, 3.4196664725802725e-07, 5.9498834320991646e-05, 2.598491588932948e-05, 4.7388464591687584e-05, 0.03559169203602741, 3.1452576388891915e-06]",0.99999881,1,"[4.45287323644767e-11, 0.9999988066035956, 4.0532593009892414e-08, 1.661929283594848e-07, 4.051643723272663e-11, 3.185925075856346e-09, 9.480291400153943e-09, 9.357989460524135e-07, 3.811065397459645e-08, 1.0021404082945894e-11]"
0.01462549,0.01462549,0.01462549,0.01462549,0.99880477,1,0.99875461,1,0.99880477,1,"[1.583792408586738e-08, 0.9988047704413003, 1.15001676449666e-10, 2.3260009923732343e-11, 0.000725588394731171, 4.3507771489108206e-11, 1.3199890661777475e-08, 0.0004616665845256986, 2.992396552943274e-07, 7.646120203388255e-06]",0.99875461,1,"[7.28323855097578e-09, 0.9987546137192533, 1.0084053650747605e-12, 7.55828308744606e-12, 8.489698365632529e-07, 2.8435436023398575e-13, 3.63471846179351e-11, 0.0012445213764122822, 1.2449485352007544e-10, 8.481566374395481e-09]"
0.00019146,0.00019146,0.00019146,6.14194997,0.99998916,1,0.99999969,1,0.99563827,1,"[1.3581988216562873e-10, 0.995638265035327, 0.0005849285744101317, 4.952051269785138e-05, 1.2202832007543496e-07, 7.425990501724805e-05, 2.9269723315350756e-06, 0.003607515449968801, 4.244445290463379e-05, 1.693320271165354e-08]",0.99974865,1,"[1.0499855932966034e-12, 0.9997486466373826, 2.939867406333876e-05, 2.4524824533976794e-06, 7.596599974881201e-14, 3.953169265060065e-07, 6.986476675088119e-10, 0.000219103401077314, 2.7882588701678864e-09, 6.435995485649343e-14]"
0.01466157,0.01466157,0.01466157,6.08733116,0.99899052,1,0.99959750,1,0.98577237,1,"[5.165959562169536e-06, 0.9857723731371008, 0.00033998885407921745, 4.986403426969415e-05, 1.5447799227302177e-08, 8.481399174561518e-15, 1.2052977684305997e-12, 9.653848552376655e-07, 0.013831405027066307, 2.2215405349627726e-07]",0.99999963,1,"[2.3614988322908557e-08, 0.9999996251470775, 3.9067584048857233e-10, 7.001123748404438e-10, 1.0625236369419889e-10, 1.239989861540819e-19, 4.022201204606903e-16, 3.492799420151942e-07, 7.543418653480358e-10, 6.609315975337408e-12]"
0.00016590,0.00016590,0.00016590,5.94500694,0.99999085,1,0.99999472,1,0.99967563,1,"[3.235926228877084e-11, 0.9996756325579496, 1.2558060143987258e-05, 2.0497151145327323e-07, 3.969727194791122e-08, 2.349675816488218e-07, 4.0760854539379917e-07, 1.5779167806525178e-05, 0.0002951139030687994, 2.9033761309284588e-08]",0.99999264,1,"[8.262225703718835e-15, 0.999992644398746, 3.47468406683099e-09, 2.1961201787196276e-13, 7.421629353807036e-13, 4.726869532418144e-13, 6.51737580653436e-11, 7.352058627699171e-06, 1.3231791758773641e-12, 2.3570914380999882e-15]"
0.00140832,0.00140832,0.00140832,0.00140832,0.99990363,1,0.99999265,1,0.99990363,1,"[1.530588059658687e-09, 0.9999036327868225, 2.5488543715224196e-08, 8.299722652750914e-08, 3.1031510245888775e-05, 6.398366950658434e-11, 2.2156983102760676e-09, 2.6916792861943273e-05, 6.073480258193631e-08, 3.824587922659314e-05]",0.99999265,1,"[2.1194640517640218e-11, 0.9999926539402225, 3.516352543529393e-11, 2.0103273525229372e-10, 2.373482136847325e-07, 6.951292456543958e-15, 6.033840004065594e-13, 6.9695364620868525e-06, 5.8571491540960605e-12, 1.3891124336206725e-07]"
0.00061566,0.00061566,0.00061566,5.98084760,0.99996651,1,0.99999859,1,0.99802210,1,"[1.3732246795551384e-11, 0.9980220994066349, 1.1216870973010932e-07, 9.432798566267445e-05, 2.2182569748769436e-07, 4.101765467598682e-08, 7.002885370547787e-08, 2.2103046262140907e-07, 0.0018822038461778299, 7.026764144366455e-07]",1.00000000,1,"[2.144424430996775e-15, 0.9999999957685182, 1.1536909414367656e-12, 1.7594565578321977e-10, 1.3390705640720531e-12, 7.810921866819785e-14, 8.773149606815937e-13, 4.0480633462884145e-09, 3.893568516322121e-12, 1.2890516584041263e-13]"
0.00008463,0.00008463,0.00008463,6.12968587,0.99999560,1,0.99999248,1,0.99739298,1,"[4.0109287797745693e-10, 0.9973929815988826, 0.0009419316874933611, 6.378162834440882e-07, 0.0004506484958349327, 4.190937614205792e-09, 8.754109182228626e-06, 0.00011166507258106129, 0.0010933731658404465, 3.461871465269618e-09]",0.99992697,1,"[1.0017245685968315e-11, 0.9999269664508982, 3.559120718136713e-09, 1.6829731170434757e-11, 2.0066341613241312e-07, 2.9539865964196537e-14, 8.95603083607754e-10, 7.28283098141278e-05, 9.390870400958444e-11, 3.6251109798680376e-13]"
0.00112596,0.00112596,0.00112596,0.00112596,0.99989902,1,0.99971742,1,0.99989902,1,"[6.188270543057216e-10, 0.9998990247191033, 4.363100511346611e-08, 2.566732029327563e-08, 1.2304332248494124e-06, 1.9833473642601696e-09, 3.2083731270344774e-08, 9.938337488206602e-05, 1.5577193037985675e-07, 1.0171662849907626e-07]",0.99971742,1,"[8.088549802504212e-11, 0.9997174152394739, 7.449045914765824e-10, 1.541089863391187e-11, 8.781749819711549e-09, 3.748671918290191e-12, 2.0384741595996713e-09, 0.00028257299684509554, 8.383354650740174e-11, 1.4673749882289697e-11]"
0.01510895,0.01510895,0.01510895,0.01510895,0.99915267,1,0.99999960,1,0.99915267,1,"[1.1612489309420233e-14, 0.9991526734798489, 1.3159676015727826e-07, 4.693099646910158e-06, 3.118672727042849e-08, 1.5576813707076978e-06, 0.00012791910613503283, 1.1430812693307074e-07, 0.0007128795131818075, 2.819032801904523e-11]",0.99999960,1,"[4.4525132019568456e-18, 0.9999996048663851, 3.86467264774356e-09, 2.7281286838783576e-09, 1.2650493487542998e-09, 2.722193190455038e-10, 3.7623382807408345e-07, 7.016033049176543e-11, 1.0699548447938093e-08, 8.22249897285349e-15]"
0.00061179,0.00061179,0.00061179,6.05489261,0.99994941,1,0.99999021,1,0.99989608,1,"[4.946292140941368e-13, 0.9998960829734981, 1.8301852252193273e-08, 0.00010187110290137934, 6.858113066216258e-11, 5.92049853320948e-08, 1.2233329624023845e-10, 1.3339546227465727e-06, 6.006174028552612e-07, 3.3653328221281186e-08]",0.99999999,1,"[1.3917041870799382e-18, 0.9999999922295143, 2.3551345143058763e-12, 5.008067062251616e-09, 5.189236921699347e-15, 7.674693991514513e-14, 1.0216333832421534e-17, 2.758023629553354e-09, 1.0328779599224808e-13, 1.854626000617601e-12]"
0.00072713,0.00072713,0.00072713,6.04123078,0.99995238,1,0.99996689,1,0.97219295,1,"[1.1758003016368026e-09, 0.9721929472919671, 4.9956504354194775e-05, 0.0020386582617619624, 5.129214850432925e-07, 1.2320899415837823e-07, 5.535583829005784e-09, 0.025405582755440873, 0.00026724613447644355, 4.496621013617913e-05]",0.99444798,1,"[1.147143291979536e-13, 0.9944479824013506, 7.366760213286228e-10, 5.856269686786612e-08, 4.936308409691158e-11, 1.1799632749411795e-10, 4.667961887865581e-12, 0.005551957851084521, 2.447842597069323e-10, 3.1265641607407826e-11]"
0.00016751,0.00016751,0.00016751,6.02574584,0.99999144,1,0.99999992,1,0.99998553,1,"[8.876005181800911e-13, 0.9999855326573017, 8.124020817203994e-06, 4.5021651039838867e-07, 1.9974856194051346e-07, 3.2816869843374707e-10, 4.352852536607746e-08, 2.594584723170222e-06, 2.9402557781959496e-06, 1.1465872558858924e-07]",1.00000000,1,"[9.204074283608893e-18, 0.9999999964906758, 3.64052601060127e-10, 2.8430264077682977e-13, 2.5920862604543097e-09, 2.4720960600750223e-16, 6.237397854005826e-13, 5.500926578142621e-10, 2.4688443842288292e-14, 2.1598541755088537e-12]"
0.00002466,0.00002466,0.00002466,6.31839806,0.99999876,1,0.99999998,1,0.99998787,1,"[1.8457591056586214e-13, 0.9999878653786315, 8.666034447835787e-08, 1.684236279735343e-06, 2.0049098242756136e-06, 1.0146179469086653e-09, 5.2810073293092625e-09, 1.4827672095372673e-06, 4.426138828404696e-06, 2.44361307240196e-06]",1.00000000,1,"[8.803281798539404e-18, 0.9999999961627923, 1.2068077055316897e-11, 3.169443426639633e-09, 3.9304060364733747e-10, 7.348422151627475e-13, 1.9033515391907366e-12, 1.5812844561583674e-10, 2.5000484322267734e-11, 7.688825178009655e-11]"
